item_number,item_description,group_name,vendor_price_usd,price_valid_till,notes,price_expired,phase_out_flag,vendor,vendor_brand,country,price_type,source_file
1482221587,RIVING KNIFE                            ,Spare Part,6.935,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1482221595,RIVING KIFE PLATE                       ,Spare Part,0.48,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1482221900,"BLADE COLLAR, OUTER                     ",Spare Part,5.975,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1482408962,"CAM PLATE BL 2,99XRD25/RDI 6,5          ",Spare Part,0.44,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1482412234,EXTENSION SUPPORT RD 8X CA. 716         ,Spare Part,4.465,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1482643350,SHIM PLATE                              ,Spare Part,11.985,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1482670560,CUTTERBLOCK WEDGE 260 MM HSS/HM-MESSER  ,Spare Part,11.985,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1482680670,WASHER                                  ,Spare Part,0.44,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1482681839,Spindle lock                            ,Spare Part,2.51,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1482681979,"POINTER BL 2,00X12X46 KGS303            ",Spare Part,1.98,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1482681987,"ANGLE POINTER BL 1,50X10X21,5 KGS303    ",Spare Part,0.48,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1482682029,"CLAMPING PLATE BL 2,00X35X68,5 KGS303   ",Spare Part,0.765,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1482683505,"SHIM PLATE BL2,00 KGS303                ",Spare Part,2.99,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1482683769,"SHIM PLATE BL3,00 KGS303                ",Spare Part,11.985,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1482693179,BRACKET FL 25X10X65 TKHS315M            ,Spare Part,5.975,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1482693683,"CHIP CASE GUIDE PANEL BL 2,00X163X440 VO",Spare Part,11.985,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1482693691,"CHIP CASE GUIDE PANEL BL 2,00X163X440 HI",Spare Part,11.985,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1482697760,GUIDE BLOCK 20X15X4 TKU/PKU             ,Spare Part,1.015,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1482701112,LEVER                                   ,Spare Part,1.495,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1482701503,RIVING KNIFE CARRIER                    ,Spare Part,9.975,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1482703581,"BOLT BL 2,99X23,5X66 KGT300             ",Spare Part,1.26,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1482703905,"TENSION PLATE BL 0,88X55X95 KGT300      ",Spare Part,5.975,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1482704480,CLAMPING PLATE                          ,Spare Part,8.975,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1482711290,"BUSHING 16X1,8X32 UK333                 ",Spare Part,2.99,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1482711584,"LOCKING PLATE BL 2,50X31,5X90 KGT300    ",Spare Part,3.47,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1482711606,"ADAPTOR PLATE BL 4,00X15X40 KGT300      ",Spare Part,2.99,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1482712750,Chip deflector                          ,Spare Part,11.985,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1482712769,PRALLBLECH                              ,Spare Part,1.98,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1482717205,"CLAMPING PLATE BL 2,99X27X88 TVL-RECHTS-",Spare Part,3.47,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1482717507,SPACER STRIP FL 22X4X190 HC260C         ,Spare Part,1.98,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1482717515,SPACER STRIP FL 22X4X190 HC260C         ,Spare Part,1.98,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1482717701,"GUIDE STRIP, Left FL 22X4X190 HC260C    ",Spare Part,2.51,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1482717710,"GUIDE STRIP, RIGHT FL 20X4X193 HC260C   ",Spare Part,2.51,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1482718040,CAM LEVER BL 4X50X165 HC260C            ,Spare Part,1.495,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1482718058,CAM LEVER BL 4X50X165 HC260C            ,Spare Part,1.745,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1482718139,CHAIN TENSIONER FL 20X4X90 HC260C       ,Spare Part,1.015,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1482721849,ANGLE BRACKET  TKHS 315 D&D      ET     ,Spare Part,2.99,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1482725690,Clamping plate                          ,Spare Part,5.975,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1482725925,BOLT PLAT                               ,Spare Part,3.47,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1482726336,THREADED PIECE FL 40X10X20 TKHS315C     ,Spare Part,5.975,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1482728002,"RETENTION PLATE BL 2,99X35X94,5 TISCHVER",Spare Part,2.99,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1482728045,"ANGLE BRACKE BL 2,99X51X205,5 TISCHVERL.",Spare Part,5.975,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1482728061,"ANGLE BRACKE BL 2,99X51X205,5 TISCHVERL.",Spare Part,5.975,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1482728150,"HOLDER BL 2,99X127X200 TISCHVERBR.-UK290",Spare Part,5.975,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1482728479,LOCKING                                 ,Spare Part,1.98,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1482728967,"FENCE PLATE BL 2,00X65X114,50 OBERFRÄSEN",Spare Part,5.975,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1482729890,"ADAPTOR PLATE BL 2,99X29X78 HC333       ",Spare Part,1.98,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1482729912,"RETENTION PLATE BL 2,99X46X59 HC333     ",Spare Part,34.75,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1482730090,"RETENTION PLATE BL 2,99X44,5X144 FLEXO  ",Spare Part,4.005,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1482730767,"Halter BL 2,99x79x207                   ",Spare Part,6.935,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1482731367,"SPLITTING BLADE BL 3,00X214X304 BKH/BKS4",Spare Part,55.09,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1482731372,"SPLITTING BLADE BL 3,00X214X304 BKH/BKS4",Spare Part,69.735,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1482736560,"Blade collar, outer                     ",Spare Part,4.005,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1482736579,"Blade collar, outer                     ",Spare Part,4.97,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1485046123,GEARWHEEL BOLT RD 12 X 88               ,Spare Part,1.98,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1485051518,BEARING SHAFT RD 25X124 UNTEN           ,Spare Part,11.985,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1485108960,"BLADE COLLAR, INNE RD 30-5/8""           ",Spare Part,29.895,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1485202818,"BLADE COLLAR, INNE RD 50X33 / RD30      ",Spare Part,9.975,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1485208140,THREADED ROD M 8X94                     ,Spare Part,0.765,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1485209480,COLLAR SCREW                            ,Spare Part,0.765,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1485209545,"SETTING TUBE DA=RD 20X2,5X280 SPANNVORRI",Spare Part,9.975,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1485209553,THREADED ROD M8X340 SPANNVORRICHTUNG    ,Spare Part,9.975,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1485212139,Flange                                  ,Spare Part,8.01,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1485212147,"BLADE COLLAR, OUTER                     ",Spare Part,13.99,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1485214360,BOLT RD 12/10X45                        ,Spare Part,1.26,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1485214379,SET SCREW RD 19/SW 6X110 / M 8          ,Spare Part,4.97,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1485215979,LOCK BOLT                               ,Spare Part,1.26,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1485216223,"VALVE PIN,THREADED M 8X11/ 27 LANG      ",Spare Part,5.975,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1485218200,SPACER BOLT SW 14X46  M8/M6             ,Spare Part,1.26,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1485218447,SETTING HANDLE RD 45X110                ,Spare Part,22.46,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1485218455,SETTING HANDLE RD 45X70                 ,Spare Part,15.945,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1485218471,SETTING SHAFT RD 25X299/M 20            ,Spare Part,22.46,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1485218650,GUIDE SHAFT RD 30X320                   ,Spare Part,22.46,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1485218986,AXLE RD 16X440                          ,Spare Part,8.01,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1485221570,POSITIONING SCREW                       ,Spare Part,1.26,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1485221618,"Blade collar, inner                     ",Spare Part,4.465,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1485222550,"BEARING RING RDA 45 / RDI 35X11,5       ",Spare Part,4.005,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1485222576,THREADED BOLT RD 8X36 M6/M6             ,Spare Part,3.47,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1485400180,TENSION ROLLER RD 35X28                 ,Spare Part,9.975,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1485403732,CLAMPING ARM BOLT RD 12h11 M 6X42       ,Spare Part,1.015,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1485412910,Spacer sleeve                           ,Spare Part,0.48,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1485636079,BODY RD 64X37 BRÜNIERT                  ,Spare Part,22.46,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1485681171,ROLLER RD 25/8X28                       ,Spare Part,13.99,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1485683840,WASHER RDA44XRDI9X4 KGS 303             ,Spare Part,1.26,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1485692866,"SPINDLE, HEIGHT ADJUSTMENT RD 20X304,5  ",Spare Part,22.46,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1485693161,nut                                     ,Spare Part,2.99,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1485693889,CROSSCUT FENCE GUIDE ROD RD 20X2X820 TKH,Spare Part,8.01,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1485694087,COLLAR NUT 6KT SW24X37/M12 TKHS315M     ,Spare Part,1.98,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1485695180,"SPACER BUSHING RD8/6X5,7 TKU1693        ",Spare Part,0.48,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1485700850,BUSHING                                 ,Spare Part,1.26,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1485700877,BUSHING                                 ,Spare Part,1.495,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1485700885,BUSHING                                 ,Spare Part,0.765,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1485701229,BUSHING                                 ,Spare Part,1.495,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1485701334,BUSHING                                 ,Spare Part,1.26,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1485701571,Gear-wheel shaft                        ,Spare Part,8.975,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1485701911,PISTON ROD                              ,Spare Part,2.99,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1485701997,CAM BOLT                                ,Spare Part,11.985,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1485704023,BEARING SHAFT RD 21X70 BAS505           ,Spare Part,8.01,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1485706620,HEXAGON FIT BOLT                        ,Spare Part,1.98,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1485707430,HEXAGON FIT BOLT                        ,Spare Part,1.98,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1485710066,CAM PLATE                               ,Spare Part,1.015,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1485711615,GUIDE BAR RD 10X156 KGT300              ,Spare Part,2.99,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1485717540,THREADED ROD TR 14X3X365 HC260C         ,Spare Part,4.005,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1485717591,"Feed roller coarse RD 25X360,5 HC260C   ",Spare Part,11.985,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1485718407,SPACER SHAF  HC260C                     ,Spare Part,5.975,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1485721688,BEARING SHAFT RD 25X170 BAS505          ,Spare Part,13.99,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1485725683,Shaft                                   ,Spare Part,6.935,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1485725900,FEED ROD                                ,Spare Part,5.975,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1485727325,Eccentric bolt                          ,Spare Part,9.975,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1485727538,CAM BOL  SCHIEBESCHL.UK290              ,Spare Part,4.005,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1485727996,"ARTICULATED STRUT PRE-ASS'D RD 10,7X CA.",Spare Part,4.465,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1485728429,THREADED ROD                            ,Spare Part,8.01,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1485728542,BUSHING                                 ,Spare Part,0.765,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1485730741,"Fuehrung Queranschlag RD 25x2,0x1040    ",Spare Part,13.99,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
